41288.39742, 3,  -3.455,  7.415,  5.801
41288.39974, 3,  -3.366,  7.441,  5.770, 4,   0.015, -0.638,  0.077
41288.40206, 3,  -3.282,  7.470,  5.731, 4,   0.027, -0.626,  0.082
41288.40438, 3,  -3.201,  7.470,  5.686, 4,   0.032, -0.616,  0.085, 5,  21.693,-24.559,-44.367
41288.40671, 3,  -3.120,  7.474,  5.667
41288.40903, 3,  -3.067,  7.503,  5.652, 4,   0.048, -0.597,  0.089
41288.41135, 3,  -3.005,  7.503,  5.645, 4,   0.051, -0.587,  0.087
41288.41367, 3,  -2.935,  7.515,  5.645, 5,  23.641,-23.986,-44.339
41288.41600, 3,  -2.849,  7.513,  5.650, 4,   0.060, -0.559,  0.084
41288.41832, 3,  -2.775,  7.503,  5.660, 4,   0.065, -0.548,  0.080
41288.42064, 3,  -2.665,  7.527,  5.667, 4,   0.065, -0.533,  0.073
41288.42296, 3,  -2.507,  7.546,  5.688
41288.42528, 3,  -2.389,  7.546,  5.693, 4,   0.068, -0.488,  0.050, 5,  22.142,-24.993,-44.780
41288.42761, 3,  -2.298,  7.546,  5.674, 4,   0.067, -0.457,  0.037
41288.42993, 3,  -2.217,  7.539,  5.652, 4,   0.065, -0.421,  0.021
41288.43225, 3,  -2.143,  7.508,  5.633, 4,   0.060, -0.383,  0.006
41288.43457, 3,  -2.073,  7.470,  5.638, 4,   0.056, -0.334, -0.011, 5,  24.034,-25.187,-45.843
41288.43690, 3,  -1.987,  7.429,  5.660, 4,   0.051, -0.281, -0.031
41288.43922, 3,  -1.879,  7.383,  5.667
41288.44154, 3,  -1.755,  7.333,  5.710, 4,   0.038, -0.163, -0.075
41288.44386, 3,  -1.638,  7.280,  5.777, 5,  23.221,-25.545,-45.398
41288.44618, 3,  -1.580,  7.245,  5.815, 4,   0.026, -0.043, -0.124
41288.44851, 3,  -1.582,  7.204,  5.851, 4,   0.015,  0.009, -0.150
41288.45083, 3,  -1.597,  7.161,  5.899, 4,   0.001,  0.050, -0.175
41288.45315, 3,  -1.630,  7.130,  5.954, 4,  -0.015,  0.082, -0.199, 5,  24.917,-23.910,-44.852
41288.45547, 3,  -1.702,  7.084,  5.985
41288.45780, 3,  -1.781,  7.067,  5.985, 4,  -0.049,  0.124, -0.244
41288.46012, 3,  -1.872,  7.072,  5.995, 4,  -0.064,  0.135, -0.266
41288.46244, 3,  -2.016,  7.077,  5.997, 4,  -0.078,  0.140, -0.288
41288.46476, 3,  -2.176,  7.079,  5.985, 4,  -0.091,  0.141, -0.308, 5,  24.807,-25.446,-46.716
41288.46708, 3,  -2.353,  7.110,  5.952, 4,  -0.101,  0.145, -0.326
41288.46941, 3,  -2.571,  7.154,  5.899, 4,  -0.110,  0.146, -0.339
41288.47173, 3,  -2.794,  7.166,  5.830, 4,  -0.114,  0.148, -0.351
41288.47405, 3,  -3.012,  7.185,  5.775, 4,  -0.122,  0.149, -0.359, 5,  23.043,-23.086,-45.273
41288.47637, 3,  -3.199,  7.242,  5.801, 4,  -0.121,  0.152, -0.367
41288.47869, 3,  -3.349,  7.333,  5.861, 4,  -0.119,  0.151, -0.370
41288.48102, 3,  -3.495,  7.438,  5.904, 4,  -0.114,  0.144, -0.366
41288.48334, 3,  -3.658,  7.517,  5.961, 4,  -0.108,  0.126, -0.359
41288.48566, 3,  -3.840,  7.558,  5.976, 4,  -0.100,  0.100, -0.346, 5,  24.296,-26.255,-45.565
41288.48798, 3,  -3.986,  7.592,  5.978, 4,  -0.093,  0.063, -0.330
41288.49031, 3,  -4.034,  7.644,  6.069, 4,  -0.084,  0.015, -0.311
41288.49263, 3,  -4.020,  7.687,  6.160, 4,  -0.073, -0.049, -0.295
41288.49495, 3,  -4.015,  7.702,  6.189, 4,  -0.060, -0.127, -0.276, 5,  23.337,-26.151,-46.147
41288.49727, 3,  -4.024,  7.683,  6.129, 4,  -0.049, -0.219, -0.255
41288.49959, 3,  -4.001,  7.661,  6.028, 4,  -0.043, -0.323, -0.233
41288.50192, 3,  -3.960,  7.635,  5.942, 4,  -0.040, -0.434, -0.216
41288.50424, 3,  -3.919,  7.592,  5.873, 4,  -0.040, -0.550, -0.200, 5,  24.531,-24.850,-45.962
41288.50656, 3,  -3.847,  7.565,  5.810, 4,  -0.039, -0.670, -0.190
41288.50888, 3,  -3.787,  7.558,  5.729, 4,  -0.042, -0.793, -0.182
41288.51121, 3,  -3.773,  7.570,  5.631, 4,  -0.046, -0.914, -0.175
41288.51353, 3,  -3.771,  7.577,  5.533, 5,  24.187,-25.334,-45.716
41288.51585, 3,  -3.787,  7.575,  5.418, 4,  -0.067, -1.152, -0.166
41288.51817, 3,  -3.821,  7.580,  5.291, 4,  -0.085, -1.264, -0.162
41288.52049, 3,  -3.828,  7.568,  5.166, 4,  -0.107, -1.377, -0.160
41288.52282, 3,  -3.807,  7.568,  5.095
41288.52514, 3,  -3.792,  7.570,  5.061, 4,  -0.133, -1.482, -0.158, 5,  23.798,-23.814,-45.431
41288.52746, 3,  -3.787,  7.592,  5.020, 4,  -0.188, -1.687, -0.155
41288.52978, 3,  -3.881,  7.527,  4.896, 4,  -0.222, -1.781, -0.147
41288.53210, 3,  -3.833,  7.534,  4.944, 4,  -0.262, -1.868, -0.139
41288.53443, 3,  -3.673,  7.611,  5.176, 4,  -0.293, -1.951, -0.141, 5,  23.776,-24.122,-45.803
41288.53675, 3,  -3.771,  7.532,  5.147, 4,  -0.323, -2.031, -0.136
41288.53907, 3,  -3.778,  7.501,  5.135, 4,  -0.357, -2.100, -0.120
41288.54139, 3,  -3.701,  7.482,  5.238, 4,  -0.389, -2.157, -0.108
41288.54372, 3,  -3.651,  7.446,  5.351, 5,  23.776,-24.122,-45.803
41288.54604, 3,  -3.584,  7.412,  5.471, 4,  -0.449, -2.246, -0.079
41288.54836, 3,  -3.558,  7.352,  5.550
41288.55068, 3,  -3.464,  7.309,  5.691, 4,  -0.501, -2.274, -0.042
41288.55300, 3,  -3.357,  7.252,  5.846, 4,  -0.525, -2.267, -0.025, 5,  25.770,-25.232,-47.352
41288.55533, 3,  -3.273,  7.204,  6.002, 4,  -0.547, -2.243, -0.006
41288.55765, 3,  -3.199,  7.170,  6.150, 4,  -0.566, -2.201,  0.013
41288.55997, 3,  -3.136,  7.115,  6.253, 4,  -0.580, -2.144,  0.033
41288.56229, 3,  -3.088,  7.031,  6.320, 4,  -0.595, -2.072,  0.052
41288.56461, 3,  -3.043,  6.950,  6.390, 5,  24.804,-25.123,-48.572
41288.56694, 3,  -2.997,  6.876,  6.440, 4,  -0.608, -1.983,  0.069
41288.56926, 3,  -2.945,  6.797,  6.495, 4,  -0.627, -1.766,  0.103
41288.57158, 3,  -2.880,  6.689,  6.526
41288.57390, 3,  -2.799,  6.574,  6.524, 4,  -0.634, -1.497,  0.126, 5,  24.065,-26.862,-48.694
41288.57623, 3,  -2.722,  6.457,  6.512, 4,  -0.634, -1.347,  0.131
41288.57855, 3,  -2.650,  6.323,  6.464, 4,  -0.637, -1.185,  0.135
41288.58087, 3,  -2.595,  6.191,  6.445, 4,  -0.637, -1.014,  0.135
41288.58319, 3,  -2.559,  6.091,  6.452, 4,  -0.634, -0.841,  0.132
41288.58551, 3,  -2.526,  6.036,  6.471, 4,  -0.631, -0.667,  0.130, 5,  25.209,-26.333,-48.962
41288.58784, 3,  -2.519,  5.992,  6.517, 4,  -0.624, -0.498,  0.125
41288.59016, 3,  -2.511,  5.930,  6.567, 4,  -0.616, -0.332,  0.120
41288.59248, 3,  -2.483,  5.866,  6.574, 4,  -0.608, -0.174,  0.113
41288.59480, 3,  -2.475,  5.827,  6.574, 4,  -0.598, -0.020,  0.106, 5,  24.929,-25.254,-50.833
41288.59713, 3,  -2.468,  5.810,  6.644, 4,  -0.590,  0.121,  0.093
41288.59945, 3,  -2.456,  5.787,  6.715
41288.60177, 3,  -2.454,  5.758,  6.778, 4,  -0.563,  0.366,  0.073
41288.60409, 3,  -2.447,  5.772,  6.852, 4,  -0.550,  0.464,  0.062, 5,  25.173,-26.791,-49.839
41288.60641, 3,  -2.423,  5.789,  6.914, 4,  -0.536,  0.547,  0.050
41288.60874, 3,  -2.420,  5.799,  6.993, 4,  -0.522,  0.613,  0.037
41288.61106, 3,  -2.452,  5.825,  7.113, 4,  -0.507,  0.660,  0.022
41288.61338, 3,  -2.464,  5.858,  7.240, 4,  -0.495,  0.689,  0.008
41288.61570, 3,  -2.492,  5.918,  7.338, 5,  26.235,-27.333,-51.890
41288.61802, 3,  -2.550,  5.968,  7.426, 4,  -0.473,  0.707, -0.022
41288.62035, 3,  -2.607,  6.012,  7.491, 4,  -0.464,  0.698, -0.037
41288.62267, 3,  -2.657,  6.074,  7.541, 4,  -0.456,  0.681, -0.051
41288.62499, 3,  -2.708,  6.143,  7.599, 4,  -0.449,  0.660, -0.066, 5,  25.109,-25.097,-49.855
41288.62731, 3,  -2.746,  6.198,  7.635, 4,  -0.442,  0.638, -0.080
41288.62964, 3,  -2.792,  6.246,  7.635, 4,  -0.434,  0.615, -0.094
41288.63196, 3,  -2.849,  6.296,  7.604, 4,  -0.425,  0.597, -0.106
41288.63428, 3,  -2.918,  6.332,  7.541, 4,  -0.419,  0.582, -0.117, 5,  25.855,-25.819,-50.809
41288.63660, 3,  -2.971,  6.364,  7.482, 4,  -0.412,  0.576, -0.128
41288.63892, 3,  -3.017,  6.385,  7.429, 4,  -0.406,  0.575, -0.139
41288.64125, 3,  -3.079,  6.399,  7.376, 4,  -0.398,  0.582, -0.148
41288.64357, 3,  -3.136,  6.404,  7.331, 4,  -0.390,  0.595, -0.155, 5,  26.665,-25.779,-50.035
41288.64589, 3,  -3.184,  6.402,  7.290, 4,  -0.382,  0.615, -0.161
41288.64821, 3,  -3.225,  6.397,  7.261, 4,  -0.373,  0.637, -0.167
41288.65054, 3,  -3.263,  6.399,  7.249, 4,  -0.362,  0.660, -0.175
41288.65286, 3,  -3.316,  6.414,  7.271, 4,  -0.349,  0.686, -0.178
41288.65518, 3,  -3.376,  6.409,  7.292, 5,  25.462,-26.915,-51.786
41288.65750, 3,  -3.440,  6.409,  7.312, 4,  -0.321,  0.727, -0.183
41288.65982, 3,  -3.515,  6.407,  7.352, 4,  -0.309,  0.742, -0.183
41288.66215, 3,  -3.577,  6.404,  7.364, 4,  -0.290,  0.752, -0.183
41288.66447, 3,  -3.610,  6.411,  7.381, 4,  -0.276,  0.755, -0.180, 5,  24.929,-25.574,-49.295
41288.66679, 3,  -3.649,  6.421,  7.405, 4,  -0.260,  0.754, -0.177
41288.66911, 3,  -3.704,  6.440,  7.405, 4,  -0.246,  0.749, -0.175
41288.67143, 3,  -3.754,  6.445,  7.395, 4,  -0.232,  0.739, -0.171
41288.67376, 3,  -3.780,  6.462,  7.388, 4,  -0.218,  0.727, -0.166
41288.67608, 3,  -3.807,  6.476,  7.364, 4,  -0.203,  0.714, -0.156, 5,  26.363,-25.328,-50.741
41288.67840, 3,  -3.823,  6.486,  7.328, 4,  -0.186,  0.701, -0.147
41288.68072, 3,  -3.819,  6.493,  7.300
41288.68305, 3,  -3.819,  6.495,  7.259, 4,  -0.158,  0.671, -0.127
41288.68537, 3,  -3.843,  6.505,  7.221, 4,  -0.144,  0.656, -0.117, 5,  25.764,-27.686,-49.543
41288.68769, 3,  -3.854,  6.502,  7.194, 4,  -0.133,  0.639, -0.106
41288.69001, 3,  -3.840,  6.498,  7.149, 4,  -0.119,  0.629, -0.095
41288.69233, 3,  -3.823,  6.488,  7.108
41288.69466, 3,  -3.809,  6.476,  7.087, 4,  -0.101,  0.604, -0.073, 5,  24.862,-26.335,-51.341
41288.69698, 3,  -3.799,  6.469,  7.063, 4,  -0.093,  0.595, -0.062
41288.69930, 3,  -3.783,  6.454,  7.043
41288.70162, 3,  -3.761,  6.445,  7.029, 4,  -0.087,  0.585, -0.051
41288.70395, 3,  -3.740,  6.454,  7.017, 4,  -0.083,  0.580, -0.040, 5,  25.955,-26.735,-51.454
41288.70627, 3,  -3.735,  6.457,  7.012, 4,  -0.073,  0.577, -0.019
41288.70859, 3,  -3.725,  6.464,  6.981, 4,  -0.070,  0.582, -0.008
41288.71091, 3,  -3.694,  6.454,  6.943, 4,  -0.072,  0.589,  0.005
41288.71323, 3,  -3.696,  6.435,  6.914, 4,  -0.073,  0.604,  0.014
41288.71556, 3,  -3.768,  6.435,  6.838, 4,  -0.076,  0.626,  0.025, 5,  26.290,-26.565,-50.958
41288.71788, 3,  -3.826,  6.421,  6.735, 4,  -0.083,  0.653,  0.036
41288.72020, 3,  -3.828,  6.395,  6.739, 4,  -0.089,  0.681,  0.050
41288.72252, 3,  -3.787,  6.356,  6.864, 4,  -0.092,  0.709,  0.069
41288.72484, 3,  -3.730,  6.287,  7.017, 4,  -0.096,  0.739,  0.087, 5,  23.897,-26.707,-50.095
41288.72717, 3,  -3.718,  6.225,  7.144, 4,  -0.094,  0.770,  0.104
41288.72949, 3,  -3.685,  6.186,  7.230, 4,  -0.087,  0.807,  0.112
41288.73181, 3,  -3.649,  6.158,  7.285, 4,  -0.075,  0.848,  0.115
41288.73413, 3,  -3.603,  6.143,  7.333, 4,  -0.057,  0.886,  0.114, 5,  27.245,-26.668,-50.694
41288.73646, 3,  -3.541,  6.150,  7.364, 4,  -0.032,  0.922,  0.118
41288.73878, 3,  -3.529,  6.153,  7.350, 4,  -0.013,  0.953,  0.126
41288.74110, 3,  -3.546,  6.143,  7.285, 5,  25.513,-26.625,-48.866
41288.74342, 3,  -3.572,  6.153,  7.197
41288.74574, 3,  -3.572,  6.174,  7.108
41288.74807, 3,  -3.531,  6.182,  6.993, 4,   0.033,  1.032,  0.170
41288.75039, 3,  -3.479,  6.198,  6.876, 4,   0.044,  1.053,  0.184
41288.75271, 3,  -3.448,  6.229,  6.744, 4,   0.060,  1.088,  0.205
41288.75503, 3,  -3.457,  6.261,  6.589, 4,   0.065,  1.102,  0.208, 5,  25.689,-26.305,-48.975
41288.75735, 3,  -3.469,  6.311,  6.438, 4,   0.070,  1.109,  0.211
41288.75968, 3,  -3.469,  6.359,  6.299, 4,   0.072,  1.110,  0.214
41288.76200, 3,  -3.450,  6.404,  6.196, 4,   0.073,  1.103,  0.217
41288.76432, 3,  -3.414,  6.445,  6.095, 4,   0.073,  1.086,  0.221, 5,  25.495,-26.614,-50.458
41288.76664, 3,  -3.364,  6.474,  6.009, 4,   0.072,  1.061,  0.225
41288.76897, 3,  -3.294,  6.490,  5.947, 4,   0.070,  1.031,  0.225
41288.77129, 3,  -3.232,  6.507,  5.868, 4,   0.063,  0.996,  0.223
41288.77361, 3,  -3.199,  6.522,  5.779, 5,  25.273,-25.250,-48.772
41288.77593, 3,  -3.254,  6.517,  5.648, 4,   0.049,  0.914,  0.215
41288.77825, 3,  -3.366,  6.507,  5.459, 4,   0.038,  0.875,  0.206
41288.78058, 3,  -3.412,  6.519,  5.284, 4,   0.022,  0.840,  0.195
41288.78290, 3,  -3.404,  6.524,  5.210, 4,   0.006,  0.805,  0.185
41288.78522, 3,  -3.366,  6.522,  5.255, 5,  25.043,-29.436,-48.072
41288.78754, 3,  -3.278,  6.522,  5.339, 4,  -0.027,  0.733,  0.171
41288.78987, 3,  -3.196,  6.512,  5.423, 4,  -0.048,  0.697,  0.164
41288.79219, 3,  -3.112,  6.495,  5.502, 4,  -0.067,  0.664,  0.157
41288.79451, 3,  -3.052,  6.469,  5.569, 4,  -0.086,  0.641,  0.150, 5,  24.807,-27.583,-49.966
41288.79683, 3,  -3.048,  6.469,  5.576
41288.79915, 3,  -3.088,  6.478,  5.533, 4,  -0.136,  0.624,  0.135
41288.80148, 3,  -3.194,  6.500,  5.475, 4,  -0.160,  0.629,  0.126
41288.80380, 3,  -3.311,  6.526,  5.394, 4,  -0.186,  0.645,  0.120
41288.80612, 3,  -3.392,  6.550,  5.322, 4,  -0.213,  0.666,  0.113, 5,  24.807,-27.903,-48.428
41288.80844, 3,  -3.452,  6.596,  5.324
41288.81076, 3,  -3.479,  6.634,  5.382, 4,  -0.257,  0.711,  0.113
41288.81309, 3,  -3.450,  6.651,  5.461, 4,  -0.276,  0.732,  0.118
41288.81541, 3,  -3.431,  6.665,  5.561, 4,  -0.287,  0.752,  0.123, 5,  25.742,-28.154,-49.146
41288.81773, 3,  -3.424,  6.663,  5.669, 4,  -0.294,  0.766,  0.129
41288.82005, 3,  -3.419,  6.660,  5.751
41288.82238, 3,  -3.448,  6.658,  5.789, 4,  -0.296,  0.793,  0.145
41288.82470, 3,  -3.510,  6.651,  5.779, 4,  -0.292,  0.804,  0.154, 5,  24.774,-28.364,-48.988
41288.82702, 3,  -3.586,  6.660,  5.753, 4,  -0.288,  0.813,  0.165
41288.82934, 3,  -3.658,  6.658,  5.729, 4,  -0.281,  0.819,  0.178
41288.83166, 3,  -3.716,  6.639,  5.696
41288.83399, 3,  -3.744,  6.629,  5.652, 4,  -0.274,  0.828,  0.206
41288.83631, 3,  -3.756,  6.615,  5.652, 4,  -0.267,  0.830,  0.223, 5,  24.723,-29.454,-48.063
41288.83863, 3,  -3.742,  6.589,  5.674, 4,  -0.264,  0.826,  0.237
41288.84095, 3,  -3.725,  6.557,  5.700, 4,  -0.254,  0.822,  0.250
41288.84328, 3,  -3.716,  6.541,  5.729, 4,  -0.248,  0.814,  0.260
41288.84560, 3,  -3.699,  6.538,  5.717, 4,  -0.243,  0.803,  0.269, 5,  25.891,-28.298,-49.337
41288.84792, 3,  -3.699,  6.543,  5.703, 4,  -0.238,  0.791,  0.278
41288.85024, 3,  -3.713,  6.531,  5.710, 4,  -0.236,  0.773,  0.287
41288.85256, 3,  -3.742,  6.536,  5.708, 4,  -0.236,  0.759,  0.296
41288.85489, 3,  -3.766,  6.567,  5.703, 5,  26.198,-28.913,-47.385
41288.85721, 3,  -3.759,  6.579,  5.722, 4,  -0.242,  0.720,  0.309
41288.85953, 3,  -3.749,  6.586,  5.765
41288.86185, 3,  -3.740,  6.596,  5.825, 4,  -0.246,  0.702,  0.315
41288.86418, 3,  -3.723,  6.601,  5.878, 4,  -0.264,  0.664,  0.321, 5,  25.361,-29.257,-49.009
41288.86650, 3,  -3.711,  6.613,  5.918
41288.86882, 3,  -3.706,  6.598,  5.971, 4,  -0.274,  0.639,  0.319
41288.87114, 3,  -3.725,  6.581,  6.009, 4,  -0.282,  0.631,  0.320
41288.87346, 3,  -3.740,  6.569,  6.038, 4,  -0.286,  0.628,  0.319
41288.87579, 3,  -3.740,  6.545,  6.059, 4,  -0.290,  0.628,  0.319, 5,  25.407,-28.483,-48.873
41288.87811, 3,  -3.752,  6.522,  6.081, 4,  -0.295,  0.634,  0.318
41288.88043, 3,  -3.756,  6.486,  6.115, 4,  -0.296,  0.645,  0.319
41288.88275, 3,  -3.764,  6.464,  6.141, 4,  -0.295,  0.661,  0.318
41288.88507, 3,  -3.780,  6.435,  6.160, 4,  -0.292,  0.680,  0.318, 5,  25.782,-27.697,-47.951
41288.88740, 3,  -3.809,  6.392,  6.184, 4,  -0.289,  0.701,  0.319
41288.88972, 3,  -3.852,  6.364,  6.213
41288.89204, 3,  -3.886,  6.347,  6.239, 4,  -0.273,  0.749,  0.319
41288.89436, 3,  -3.907,  6.311,  6.256, 4,  -0.265,  0.774,  0.318, 5,  24.272,-28.698,-49.347
41288.89668, 3,  -3.934,  6.275,  6.263, 4,  -0.254,  0.799,  0.319
41288.89901, 3,  -3.974,  6.241,  6.285, 4,  -0.241,  0.823,  0.318
41288.90133, 3,  -3.998,  6.203,  6.308, 4,  -0.227,  0.844,  0.317
41288.90365, 3,  -3.998,  6.174,  6.308, 4,  -0.214,  0.866,  0.316, 5,  23.349,-28.295,-48.283
41288.90597, 3,  -3.989,  6.129,  6.296
41288.90830, 3,  -4.008,  6.067,  6.263, 4,  -0.191,  0.900,  0.312
41288.91062, 3,  -4.017,  6.043,  6.229
41288.91294, 3,  -3.993,  6.052,  6.203, 4,  -0.181,  0.913,  0.309
41288.91526, 3,  -3.996,  6.052,  6.165, 4,  -0.163,  0.934,  0.299, 5,  25.376,-28.945,-49.273
41288.91758, 3,  -4.015,  6.055,  6.129, 4,  -0.158,  0.941,  0.292
41288.91991, 3,  -4.008,  6.057,  6.079, 4,  -0.156,  0.948,  0.286
41288.92223, 3,  -4.013,  6.055,  5.997, 4,  -0.156,  0.953,  0.278
41288.92455, 3,  -4.034,  6.055,  5.930, 5,  24.786,-28.371,-47.873
41288.92687, 3,  -4.041,  6.062,  5.863, 4,  -0.161,  0.967,  0.266
41288.92920, 3,  -4.036,  6.064,  5.796, 4,  -0.172,  0.973,  0.258
41288.93152, 3,  -4.029,  6.069,  5.708, 4,  -0.181,  0.980,  0.250
41288.93384, 3,  -4.024,  6.076,  5.614, 4,  -0.196,  0.988,  0.244, 5,  24.095,-29.018,-49.238
41288.93616, 3,  -4.017,  6.088,  5.547, 4,  -0.211,  0.998,  0.236
41288.93848, 3,  -4.027,  6.122,  5.480, 4,  -0.227,  1.008,  0.230
41288.94081, 3,  -4.032,  6.150,  5.415, 4,  -0.244,  1.017,  0.224
41288.94313, 3,  -4.024,  6.165,  5.368, 4,  -0.266,  1.023,  0.219, 5,  24.131,-28.559,-48.360
41288.94545, 3,  -4.036,  6.184,  5.327, 4,  -0.285,  1.031,  0.215
41288.94777, 3,  -4.051,  6.227,  5.301
41288.95009, 3,  -4.065,  6.275,  5.272, 4,  -0.322,  1.040,  0.207
41288.95242, 3,  -4.087,  6.296,  5.243, 4,  -0.342,  1.036,  0.205
41288.95474, 3,  -4.108,  6.301,  5.241, 4,  -0.360,  1.032,  0.202, 5,  22.987,-29.089,-48.092
41288.95706, 3,  -4.135,  6.318,  5.241, 4,  -0.378,  1.022,  0.200
41288.95938, 3,  -4.163,  6.342,  5.234, 4,  -0.397,  1.008,  0.198
41288.96171, 3,  -4.175,  6.368,  5.250, 4,  -0.415,  0.986,  0.197
41288.96403, 3,  -4.159,  6.380,  5.286, 4,  -0.431,  0.962,  0.196, 5,  24.035,-30.103,-49.109
41288.96635, 3,  -4.168,  6.378,  5.286
41288.96867, 3,  -4.218,  6.383,  5.303, 4,  -0.464,  0.890,  0.192
41288.97099, 3,  -4.245,  6.392,  5.327, 4,  -0.479,  0.850,  0.191
41288.97332, 3,  -4.259,  6.423,  5.308, 4,  -0.492,  0.809,  0.191
41288.97564, 3,  -4.278,  6.443,  5.260, 4,  -0.505,  0.764,  0.189, 5,  23.720,-30.124,-48.623
41288.97796, 3,  -4.271,  6.452,  5.210, 4,  -0.519,  0.721,  0.190
41288.98028, 3,  -4.240,  6.483,  5.147, 4,  -0.532,  0.680,  0.187
41288.98261, 3,  -4.206,  6.505,  5.075, 4,  -0.544,  0.640,  0.186
41288.98493, 3,  -4.178,  6.514,  4.999, 4,  -0.561,  0.600,  0.183, 5,  24.715,-29.450,-48.700
41288.98725, 3,  -4.154,  6.510,  4.920, 4,  -0.576,  0.563,  0.179
41288.98957, 3,  -4.137,  6.498,  4.834, 4,  -0.593,  0.531,  0.176
41288.99189, 3,  -4.096,  6.486,  4.755, 4,  -0.612,  0.494,  0.170
