115304.68032, 3,   0.497,  4.514,  9.143
115304.69891, 3,   0.558,  4.716,  8.738
115304.71764, 3,   0.558,  4.716,  8.738
115304.73616, 3,   0.646,  4.879,  8.300, 4,  -0.172, -0.453,  0.144
115304.75474, 3,   0.682,  4.578,  7.881
115304.77332, 3,   0.602,  4.293,  7.601
115304.79189, 3,   0.169,  4.226,  6.994
115304.81047, 3,  -0.142,  4.069,  6.190, 5, -33.099,-50.065,-65.729
115304.82905, 3,   0.175,  3.756,  5.812, 4,  -0.378, -0.182,  0.393
115304.84762, 3,   0.202,  3.294,  5.670, 5, -32.421,-49.353,-67.713
115304.86620, 3,   0.160,  2.729,  5.970
115304.88477, 3,  -0.008,  2.355,  6.403
115304.90335, 3,  -0.288,  2.841,  6.683, 4,  -0.230,  0.412,  0.282
115304.92193, 3,  -0.639,  4.424,  6.780, 5, -33.983,-47.287,-68.391
115304.94051, 3,  -0.819,  5.351,  6.908
115304.95908, 3,  -0.594,  5.297,  7.290
115304.97766, 3,  -0.419,  5.499,  8.009, 4,   0.272,  0.308, -0.280
115304.99623, 3,  -0.917,  5.806,  8.686
115305.01481, 3,  -1.471,  6.086,  8.698, 5, -32.470,-50.032,-69.574
115305.03339, 3,  -1.190,  6.074,  8.571, 4,   0.207,  0.313,  0.165, 5, -32.559,-50.543,-70.800
115305.05196, 3,   0.041,  5.790,  9.062
115305.07054, 3,   1.250,  5.551, 10.493
115305.08912, 3,   1.548,  5.724, 12.152
115305.10769, 3,   1.021,  6.160, 12.619, 4,  -0.428, -0.355,  0.241
115305.12627, 3,   0.433,  5.570, 12.252
115305.14485, 3,   0.190,  4.543, 11.516
115305.16342, 3,   0.186,  4.115, 12.679, 5, -32.931,-49.211,-69.985
115305.18200, 3,  -0.209,  4.169, 13.294, 4,  -0.081, -0.052, -0.011
115305.20058, 3,  -1.026,  4.059, 11.383
115305.21915, 3,  -1.901,  4.226,  8.873, 5, -36.217,-50.117,-70.021
115305.23773, 3,  -2.383,  4.604,  7.497, 4,   0.419,  0.780,  0.181, 5, -35.104,-49.703,-71.511
115305.25631, 3,  -2.356,  4.604,  7.643
115305.27488, 3,  -1.667,  4.107,  8.633
115305.29346, 3,  -1.199,  3.554,  9.247
115305.31204, 3,  -0.746,  3.333,  9.054, 4,  -0.142,  0.339,  0.354, 5, -35.132,-48.024,-71.965
115305.33061, 3,  -0.431,  3.601,  7.938
115305.34919, 3,  -0.322,  3.755,  6.289
115305.36776, 3,   0.232,  3.711,  4.783, 4,   0.308, -0.134,  0.326, 5, -37.107,-48.186,-70.792
115305.38634, 3,   0.730,  3.629,  3.853
115305.40492, 3,   1.027,  3.714,  3.734
115305.42350, 3,   0.911,  4.240,  4.068
115305.44207, 3,   0.396,  4.604,  4.493, 4,   0.327, -0.298,  0.168
115305.46065, 3,  -0.078,  4.607,  5.274, 5, -37.559,-47.701,-70.050
115305.47922, 3,  -0.452,  4.922,  6.289
115305.49780, 3,  -0.417,  5.241,  7.315, 4,  -0.083,  0.080,  0.146
115305.51638, 3,  -0.255,  5.427,  8.184
115305.53495, 3,  -0.045,  5.737,  9.089, 5, -37.910,-48.225,-70.142
115305.55353, 3,   0.144,  5.862, 10.572
115305.57211, 3,  -0.130,  5.623, 12.253, 4,  -0.089, -0.145, -0.052, 5, -37.843,-48.878,-70.408
115305.59068, 3,  -0.616,  5.979, 12.879
115305.60926, 3,  -0.974,  6.786, 11.705
115305.62784, 3,  -0.462,  6.596, 10.274, 4,   0.117,  0.141, -0.014
115305.64641, 3,   0.642,  4.840, 11.167, 5, -37.383,-49.519,-70.689
115305.66499, 3,   2.084,  3.456, 14.532
115305.68357, 3,   3.100,  3.067, 16.394
115305.70214, 3,   3.015,  3.378, 14.233, 4,  -0.671, -0.877,  0.055
115305.72072, 3,   2.411,  3.840, 10.015, 5, -39.660,-48.246,-69.472
115305.73930, 3,   2.103,  4.238,  6.774
115305.75787, 3,   1.857,  4.233,  6.135
115305.77645, 3,   1.363,  3.837,  7.333, 4,   0.536, -0.531, -0.196
115305.79503, 3,   0.688,  3.408,  8.365
115305.81360, 3,   0.201,  3.185,  8.437, 4,  -0.359,  0.062, -0.106, 5, -41.329,-48.481,-67.366
115305.83218, 3,  -0.199,  3.201,  7.494
115305.85076, 3,  -0.322,  3.414,  5.870, 5, -39.903,-50.341,-66.529
115305.86933, 3,  -0.290,  3.621,  4.791
115305.88791, 3,  -0.010,  3.811,  4.557, 4,   0.104,  0.097, -0.310
115305.90649, 3,   0.297,  3.884,  5.360
115305.92506, 3,   0.438,  3.932,  6.202, 5, -40.326,-50.553,-66.190
115305.94364, 3,   0.352,  4.094,  6.209
115305.96221, 3,   0.336,  4.367,  5.581, 4,   0.181,  0.305, -0.322
115305.98079, 3,   0.300,  4.673,  4.834, 5, -39.148,-52.739,-67.601
115305.99937, 3,  -0.051,  4.915,  5.679
115306.01794, 3,  -0.632,  5.224,  7.806
115306.03652, 3,  -0.527,  5.703,  8.971, 4,   0.047,  0.756, -0.139, 5, -37.019,-53.017,-68.104
115306.05510, 3,   0.036,  5.940,  9.021
115306.07367, 3,   0.302,  5.657,  7.861
115306.09225, 3,  -0.697,  5.245,  8.218
115306.11083, 3,  -2.504,  6.022, 11.450, 4,   0.014,  0.754, -0.104
115306.12940, 3,  -1.392,  5.577, 12.794
115306.14798, 3,  -0.417,  4.832, 12.752
